시설명,조사년도,경도(EPSG4326),위도(EPSG4326),좌안(L) 우안(R)
우이천 간이체육시설 31,2020,127.0314947,37.64269093,L
우이천 간이체육시설 32,2020,127.031309,37.64240266,R
우이천 계단 48,2020,127.0312824,37.64295452,L
우이천 계단 49,2020,127.0310148,37.64250932,R
우이천 쉼터 13,2020,127.0310552,37.64303552,L
우이천 보행교 6,2020,127.0283908,37.64446778,L
우이천 계단 50,2020,127.0308547,37.64318664,L
우이천 계단 51,2020,127.0303362,37.64288156,R
우이천 간이체육시설 33,2020,127.028633,37.64456232,L
우이천 간이체육시설 34,2020,127.0305234,37.64329935,L
우이천 파고라 1,2020,127.0290507,37.64423562,L
우이천 간이체육시설 35,2020,127.0296991,37.64347187,R
우이천 계단 52,2020,127.0304214,37.64344128,L
우이천 간이체육시설 36,2020,127.0291584,37.64418716,L
우이천 징검다리 11,2020,127.0296808,37.64369599,L
우이천 경사로 29,2020,127.0295237,37.64408233,L
우이천 화장실 4,2020,127.0297132,37.64393018,L
우이천 계단 54,2020,127.0295917,37.64402375,L
방학천 계단 1,2020,127.0410526,37.66179671,L
방학천 징검다리 1,2020,127.04102,37.66172914,L
방학천 쉼터 1,2020,127.0409014,37.66167215,R
방학천 계단 2,2020,127.0399065,37.66180949,L
방학천 쉼터 2,2020,127.040916,37.66178568,L
방학천 쉼터 3,2020,127.0392079,37.66179819,L
방학천 경사로 1,2020,127.0437033,37.66194442,R
방학천 비상사다리 1,2020,127.0425586,37.66192456,L
방학천 쉼터 4,2020,127.0446073,37.66210497,R
중랑천 계단 86,2020,127.0484328,37.66712096,R
목감천 징검다리 1,2020,126.8639158,37.49100167,L
목감천 경사로 3,2020,126.8631847,37.49119454,L
중랑천 계단 87,2020,127.0480849,37.66821466,R
중랑천 간이체육시설 105,2020,127.0480476,37.66837301,R
목감천 계단 1,2020,126.8631296,37.49117308,L
목감천 간이체육시설 1,2020,126.863469,37.49111829,L
목감천 배드민턴장 1,2020,126.8622765,37.49085674,L
청계천 보행교 2,2020,127.0501968,37.5619681,L
흙먼지털이기,2020,127.0498273,37.5610834,R
청계천 보행교 3,2020,127.0504646,37.56259305,L
청계천 간이체육시설 2,2020,127.0498456,37.56155492,R
청계천 보행교 4,2020,127.05005,37.56248849,L
청계천 경사로 3,2020,127.0494849,37.56167333,R
청계천 계단 3,2020,127.0494355,37.56173867,R
청계천 쉼터 4,2020,127.0501296,37.56300991,L
청계천 족구장 2,2020,127.0497495,37.5617284,R
청계천 음수대 1,2020,127.0496562,37.56182304,R
청계천 놀이터 1,2020,127.0496769,37.56131818,R
청계천 쉼터 5,2020,127.0496847,37.56419378,L
청계천 쉼터 6,2020,127.0495673,37.56211365,R
청계천 계단 4,2020,127.0492475,37.56213406,R
청계천 화장실 2,2020,127.0492222,37.56236833,R
청계천 쉼터 7,2020,127.0491576,37.56515131,L
청계천 배드민턴장 1,2020,127.0493454,37.56254735,R
청계천 경사로 4,2020,127.0494171,37.56178035,R
청계천 쉼터 8,2020,127.048328,37.56659324,L
청계천 간이체육시설 3,2020,127.0491914,37.56276253,R
청계천 농구장 1,2020,127.049125,37.56302384,R
청계천 음수대 2,2020,127.0490077,37.56319508,R
청계천 쉼터 9,2020,127.0490346,37.56319958,R
청계천 경사로 5,2020,127.0483631,37.56402314,R
청계천 징검다리 2,2020,127.0477113,37.56698318,L
청계천 경사로 6,2020,127.0478515,37.56492322,R
청계천 계단 6,2020,127.0473554,37.56567575,R
청계천 경사로 7,2020,127.0472876,37.56594833,R
청계천 화장실 3,2020,127.0475674,37.56538397,R
청계천 쉼터 11,2020,127.0474819,37.56880328,L
청계천 계단 7,2020,127.0473457,37.56598322,R
청계천 간이체육시설 4,2020,127.0477785,37.56572175,R
청계천 쉼터 12,2020,127.0473417,37.56636051,R
청계천 간이체육시설 5,2020,127.0476048,37.56855208,L
어린이 자전거 안전 체험학습장,2020,127.0470052,37.56684718,R
청계천 경사로 8,2020,127.0471964,37.56936652,L
청계천 쉼터 13,2020,127.0471425,37.56692034,R
청계천 간이체육시설 6,2020,127.0467028,37.56739916,R
청계천 계단 8,2020,127.0461527,37.56790506,R
청계천 징검다리 3,2020,127.0448964,37.57054547,L
청계천 계단 9,2020,127.0458601,37.56839059,R
탄천 경사로 1,2020,127.069423,37.51539693,R
탄천 보행교 1,2020,127.067913,37.51540682,R
탄천 계단 1,2020,127.0696515,37.51474582,R
청계천 경사로 9,2020,127.0449114,37.56960392,R
청계천 정자 1,2020,127.045743,37.5688524,R
탄천 계단 2,2020,127.0698372,37.51379966,R
청계천 계단 10,2020,127.0456031,37.56918469,R
청계천 화장실 4,2020,127.0455323,37.56912728,R
청계천 쉼터 14,2020,127.0458175,37.56893972,R
탄천 보행교 2,2020,127.068284,37.51293335,R
탄천 경사로 2,2020,127.070313,37.51156489,R
청계천 생태습지원,2020,127.0455354,37.56959918,R
안양천 계단 58,2020,126.8689644,37.49923469,L
안양천 간이체육시설 10,2020,126.8691462,37.49946807,L
안양천 계단 59,2020,126.8691218,37.49977885,L
안양천 화장실 23,2020,126.8692136,37.49985328,L
안양천 경사로 43,2020,126.8695424,37.50029875,L
안양천 정자 8,2020,126.8693119,37.50021605,L
